num_hawks,num_doves,num_hawks_infected,num_doves_infected,infection_rate,mask_effectiveness,improper_mask_usage_severity,percent_improper_mask_usage,percent_stationary,probability_quarantined,time_25,time_50,time_75,time_100,total_infected,total_time
80,120,10,10,0.2,5,0,0,0,0,1133,2060,3975,15574,200,15574
70,130,10,10,0.2,5,0,0,0,0,969,2654,4627,14778,200,14778
60,140,10,10,0.2,5,0,0,0,0,1401,2876,4994,18629,200,18629
50,150,10,10,0.2,5,0,0,0,0,1479,3336,5143,27306,200,27306
40,160,10,10,0.2,5,0,0,0,0,1439,4046,7262,22056,200,22056
30,170,10,10,0.2,5,0,0,0,0,2345,4408,7926,28228,200,28228
20,180,10,10,0.2,5,0,0,0,0,2847,6202,12163,32037,200,32037
10,190,10,10,0.2,5,0,0,0,0,3305,7750,13341,39639,200,39639
190,10,10,10,0.2,5,0,0,0,0,367,754,1239,2656,200,2656
180,20,10,10,0.2,5,0,0,0,0,648,1027,1400,4350,200,4350
170,30,10,10,0.2,5,0,0,0,0,486,909,1228,11023,200,11023
160,40,10,10,0.2,5,0,0,0,0,474,952,1441,6556,200,6556
150,50,10,10,0.2,5,0,0,0,0,629,1110,1756,9776,200,9776
140,60,10,10,0.2,5,0,0,0,0,595,1103,1683,17330,200,17330
130,70,10,10,0.2,5,0,0,0,0,1024,1603,2479,13863,200,13863
120,80,10,10,0.2,5,0,0,0,0,586,1520,2369,9718,200,9718
110,90,10,10,0.2,5,0,0,0,0,702,1453,2652,9243,200,9243
100,100,10,10,0.2,5,0,0,0,0,758,1503,2927,11265,200,11265
90,110,10,10,0.2,5,0,0,0,0,717,1664,3275,12796,200,12796
80,120,10,10,0.2,5,0,0,0,0,1396,2442,3698,14550,200,14550
70,130,10,10,0.2,5,0,0,0,0,1222,2753,4413,16561,200,16561
60,140,10,10,0.2,5,0,0,0,0,1235,2594,4433,20183,200,20183
50,150,10,10,0.2,5,0,0,0,0,1215,3127,5960,20733,200,20733
40,160,10,10,0.2,5,0,0,0,0,2096,4077,7224,22233,200,22233
30,170,10,10,0.2,5,0,0,0,0,2724,5495,10707,24050,200,24050
20,180,10,10,0.2,5,0,0,0,0,1922,5929,10838,30685,200,30685
10,190,10,10,0.2,5,0,0,0,0,3262,7080,12015,36414,200,36414
190,10,10,10,0.2,5,0,0,0,0,418,881,1301,3810,200,3810
180,20,10,10,0.2,5,0,0,0,0,433,926,1350,4846,200,4846
170,30,10,10,0.2,5,0,0,0,0,356,813,1341,6364,200,6364
160,40,10,10,0.2,5,0,0,0,0,416,872,1391,6071,200,6071
150,50,10,10,0.2,5,0,0,0,0,549,1125,1690,7019,200,7019
140,60,10,10,0.2,5,0,0,0,0,497,905,1519,5932,200,5932
130,70,10,10,0.2,5,0,0,0,0,518,1278,2139,11650,200,11650
120,80,10,10,0.2,5,0,0,0,0,556,1195,2010,10555,200,10555
110,90,10,10,0.2,5,0,0,0,0,581,1305,2536,8418,200,8418
100,100,10,10,0.2,5,0,0,0,0,977,2030,3292,11132,200,11132
90,110,10,10,0.2,5,0,0,0,0,904,1854,2870,10657,200,10657
80,120,10,10,0.2,5,0,0,0,0,1211,2364,3860,15113,200,15113
70,130,10,10,0.2,5,0,0,0,0,1717,2910,4971,17166,200,17166
60,140,10,10,0.2,5,0,0,0,0,1225,2780,4720,15254,200,15254
50,150,10,10,0.2,5,0,0,0,0,1291,2732,5719,24170,200,24170
40,160,10,10,0.2,5,0,0,0,0,1391,3648,6380,24089,200,24089
30,170,10,10,0.2,5,0,0,0,0,2011,4312,8860,26980,200,26980
20,180,10,10,0.2,5,0,0,0,0,2109,5500,9556,38444,200,38444
10,190,10,10,0.2,5,0,0,0,0,2904,6765,11139,43825,200,43825
190,10,10,10,0.2,5,0,0,0,0,478,866,1292,2819,200,2819
180,20,10,10,0.2,5,0,0,0,0,386,766,1241,5835,200,5835
170,30,10,10,0.2,5,0,0,0,0,414,816,1265,7679,200,7679
160,40,10,10,0.2,5,0,0,0,0,633,1187,1705,5912,200,5912
150,50,10,10,0.2,5,0,0,0,0,580,989,1695,11054,200,11054
140,60,10,10,0.2,5,0,0,0,0,627,1208,1876,11320,200,11320
130,70,10,10,0.2,5,0,0,0,0,512,1096,1878,8567,200,8567
120,80,10,10,0.2,5,0,0,0,0,869,1525,2515,16692,200,16692
110,90,10,10,0.2,5,0,0,0,0,737,1557,2512,10877,200,10877
100,100,10,10,0.2,5,0,0,0,0,499,1135,2294,10008,200,10008
90,110,10,10,0.2,5,0,0,0,0,829,1662,2934,11744,200,11744
80,120,10,10,0.2,5,0,0,0,0,923,1966,3918,22014,200,22014
70,130,10,10,0.2,5,0,0,0,0,869,2242,4355,11664,200,11664
60,140,10,10,0.2,5,0,0,0,0,1291,2661,5309,19351,200,19351
50,150,10,10,0.2,5,0,0,0,0,1505,2826,5115,22321,200,22321
40,160,10,10,0.2,5,0,0,0,0,1209,3124,6346,37003,200,37003
30,170,10,10,0.2,5,0,0,0,0,2042,4287,8066,27528,200,27528
20,180,10,10,0.2,5,0,0,0,0,1911,4371,8529,22144,200,22144
10,190,10,10,0.2,5,0,0,0,0,3288,6809,11167,37742,200,37742
190,10,10,10,0.2,5,0,0,0,0,456,774,1132,3271,200,3271
180,20,10,10,0.2,5,0,0,0,0,466,923,1320,4087,200,4087
170,30,10,10,0.2,5,0,0,0,0,423,909,1385,8718,200,8718
160,40,10,10,0.2,5,0,0,0,0,627,1211,1781,7005,200,7005
150,50,10,10,0.2,5,0,0,0,0,605,1256,1859,6417,200,6417
140,60,10,10,0.2,5,0,0,0,0,653,1187,1951,8997,200,8997
130,70,10,10,0.2,5,0,0,0,0,678,1358,2268,9867,200,9867
120,80,10,10,0.2,5,0,0,0,0,1065,1973,2845,8986,200,8986
110,90,10,10,0.2,5,0,0,0,0,723,1485,2297,9184,200,9184
100,100,10,10,0.2,5,0,0,0,0,609,1488,3007,10703,200,10703
90,110,10,10,0.2,5,0,0,0,0,804,1486,3205,17213,200,17213
80,120,10,10,0.2,5,0,0,0,0,1065,2290,3844,13978,200,13978
70,130,10,10,0.2,5,0,0,0,0,1061,2085,3528,13284,200,13284
60,140,10,10,0.2,5,0,0,0,0,1383,2935,4724,18099,200,18099
50,150,10,10,0.2,5,0,0,0,0,1154,2996,6021,24132,200,24132
40,160,10,10,0.2,5,0,0,0,0,1856,3718,6317,21826,200,21826
30,170,10,10,0.2,5,0,0,0,0,1876,3931,7263,25705,200,25705
20,180,10,10,0.2,5,0,0,0,0,2596,6144,9720,23254,200,23254
10,190,10,10,0.2,5,0,0,0,0,2749,7476,12356,42564,200,42564
190,10,10,10,0.2,5,0,0,0,0,518,826,1348,2743,200,2743
180,20,10,10,0.2,5,0,0,0,0,343,743,1169,6442,200,6442
170,30,10,10,0.2,5,0,0,0,0,599,1075,1609,5230,200,5230
160,40,10,10,0.2,5,0,0,0,0,408,828,1475,8686,200,8686
150,50,10,10,0.2,5,0,0,0,0,685,1334,1896,10557,200,10557
140,60,10,10,0.2,5,0,0,0,0,538,920,1564,8128,200,8128
130,70,10,10,0.2,5,0,0,0,0,761,1387,2308,8680,200,8680
120,80,10,10,0.2,5,0,0,0,0,720,1464,2309,10561,200,10561
110,90,10,10,0.2,5,0,0,0,0,848,1561,2635,10178,200,10178
100,100,10,10,0.2,5,0,0,0,0,767,1584,2521,10661,200,10661
90,110,10,10,0.2,5,0,0,0,0,994,1920,2928,14387,200,14387
80,120,10,10,0.2,5,0,0,0,0,1090,2194,3652,14933,200,14933
70,130,10,10,0.2,5,0,0,0,0,862,1928,3762,17629,200,17629
60,140,10,10,0.2,5,0,0,0,0,945,2558,4756,17369,200,17369
50,150,10,10,0.2,5,0,0,0,0,1335,3159,5241,17474,200,17474
40,160,10,10,0.2,5,0,0,0,0,1792,3304,6318,26259,200,26259
30,170,10,10,0.2,5,0,0,0,0,1949,4817,9033,22526,200,22526
20,180,10,10,0.2,5,0,0,0,0,3605,7238,11151,27211,200,27211
10,190,10,10,0.2,5,0,0,0,0,3511,8506,14300,41176,200,41176
190,10,10,10,0.2,5,0,0,0,0,522,1012,1371,2937,200,2937
180,20,10,10,0.2,5,0,0,0,0,681,1177,1615,3580,200,3580
170,30,10,10,0.2,5,0,0,0,0,567,1160,1554,6519,200,6519
160,40,10,10,0.2,5,0,0,0,0,530,1026,1432,7548,200,7548
150,50,10,10,0.2,5,0,0,0,0,621,1180,1775,10935,200,10935
140,60,10,10,0.2,5,0,0,0,0,521,1269,1950,6970,200,6970
130,70,10,10,0.2,5,0,0,0,0,504,1113,1851,10901,200,10901
120,80,10,10,0.2,5,0,0,0,0,658,1437,2312,15943,200,15943
110,90,10,10,0.2,5,0,0,0,0,679,1753,2634,10919,200,10919
100,100,10,10,0.2,5,0,0,0,0,801,1650,2737,11675,200,11675
90,110,10,10,0.2,5,0,0,0,0,832,1762,3010,10384,200,10384
80,120,10,10,0.2,5,0,0,0,0,1477,2413,3884,11657,200,11657
70,130,10,10,0.2,5,0,0,0,0,1289,2081,4183,17184,200,17184
60,140,10,10,0.2,5,0,0,0,0,1037,2755,4918,15369,200,15369
50,150,10,10,0.2,5,0,0,0,0,1232,2871,5639,22372,200,22372
40,160,10,10,0.2,5,0,0,0,0,1664,4440,7990,23517,200,23517
30,170,10,10,0.2,5,0,0,0,0,1766,4115,7505,26429,200,26429
20,180,10,10,0.2,5,0,0,0,0,2633,6442,11205,28560,200,28560
10,190,10,10,0.2,5,0,0,0,0,2727,7042,12752,38210,200,38210
190,10,10,10,0.2,5,0,0,0,0,295,670,1018,3215,200,3215
180,20,10,10,0.2,5,0,0,0,0,470,849,1266,5520,200,5520
170,30,10,10,0.2,5,0,0,0,0,553,989,1447,5068,200,5068
160,40,10,10,0.2,5,0,0,0,0,476,1001,1594,6881,200,6881
150,50,10,10,0.2,5,0,0,0,0,565,1051,1674,13231,200,13231
140,60,10,10,0.2,5,0,0,0,0,556,1035,1698,8420,200,8420
130,70,10,10,0.2,5,0,0,0,0,527,1167,2200,8676,200,8676
120,80,10,10,0.2,5,0,0,0,0,491,1317,2138,10650,200,10650
110,90,10,10,0.2,5,0,0,0,0,759,1498,2575,11312,200,11312
100,100,10,10,0.2,5,0,0,0,0,757,1817,2957,9496,200,9496
90,110,10,10,0.2,5,0,0,0,0,856,1887,3279,17133,200,17133
80,120,10,10,0.2,5,0,0,0,0,952,2042,3983,23849,200,23849
70,130,10,10,0.2,5,0,0,0,0,945,2025,3534,15035,200,15035
60,140,10,10,0.2,5,0,0,0,0,1078,2263,4099,14233,200,14233
50,150,10,10,0.2,5,0,0,0,0,2348,3983,6037,21173,200,21173
40,160,10,10,0.2,5,0,0,0,0,1085,3266,6714,24914,200,24914
30,170,10,10,0.2,5,0,0,0,0,2212,4413,8532,31658,200,31658
20,180,10,10,0.2,5,0,0,0,0,2093,5997,9502,27269,200,27269
10,190,10,10,0.2,5,0,0,0,0,2534,6666,11869,29060,200,29060
190,10,10,10,0.2,5,0,0,0,0,326,799,1157,2213,200,2213
180,20,10,10,0.2,5,0,0,0,0,513,958,1340,3249,200,3249
170,30,10,10,0.2,5,0,0,0,0,536,927,1392,8232,200,8232
160,40,10,10,0.2,5,0,0,0,0,738,1205,1754,6074,200,6074
150,50,10,10,0.2,5,0,0,0,0,597,1160,1716,7744,200,7744
140,60,10,10,0.2,5,0,0,0,0,606,1087,1761,11077,200,11077
130,70,10,10,0.2,5,0,0,0,0,487,966,1817,7463,200,7463
120,80,10,10,0.2,5,0,0,0,0,723,1373,2394,10976,200,10976
110,90,10,10,0.2,5,0,0,0,0,834,1509,2420,10540,200,10540
100,100,10,10,0.2,5,0,0,0,0,864,1806,2824,12495,200,12495
90,110,10,10,0.2,5,0,0,0,0,938,1772,2784,12943,200,12943
80,120,10,10,0.2,5,0,0,0,0,745,1836,3500,11305,200,11305
70,130,10,10,0.2,5,0,0,0,0,699,1826,4061,17728,200,17728
60,140,10,10,0.2,5,0,0,0,0,1159,2607,4803,15697,200,15697
50,150,10,10,0.2,5,0,0,0,0,1204,3097,5611,13466,200,13466
40,160,10,10,0.2,5,0,0,0,0,1428,3570,7714,23530,200,23530
30,170,10,10,0.2,5,0,0,0,0,2109,5327,8868,26244,200,26244
20,180,10,10,0.2,5,0,0,0,0,1984,4710,10260,26324,200,26324
10,190,10,10,0.2,5,0,0,0,0,3130,7760,12851,48872,200,48872
190,10,10,10,0.2,5,0,0,0,0,413,775,1246,2841,200,2841
180,20,10,10,0.2,5,0,0,0,0,396,706,1059,4492,200,4492
170,30,10,10,0.2,5,0,0,0,0,459,1024,1507,5395,200,5395
160,40,10,10,0.2,5,0,0,0,0,440,841,1273,8741,200,8741
150,50,10,10,0.2,5,0,0,0,0,506,1124,1889,6754,200,6754
140,60,10,10,0.2,5,0,0,0,0,597,1081,1754,9725,200,9725
130,70,10,10,0.2,5,0,0,0,0,587,1235,1886,7597,200,7597
120,80,10,10,0.2,5,0,0,0,0,822,1493,2205,12780,200,12780
110,90,10,10,0.2,5,0,0,0,0,858,1554,2725,9663,200,9663
100,100,10,10,0.2,5,0,0,0,0,837,1559,2683,10117,200,10117
90,110,10,10,0.2,5,0,0,0,0,637,1612,2972,14542,200,14542
80,120,10,10,0.2,5,0,0,0,0,934,2038,4113,17135,200,17135
70,130,10,10,0.2,5,0,0,0,0,1183,2591,4082,19497,200,19497
60,140,10,10,0.2,5,0,0,0,0,1097,2278,4463,22537,200,22537
50,150,10,10,0.2,5,0,0,0,0,1492,3849,6350,25808,200,25808
40,160,10,10,0.2,5,0,0,0,0,1862,4028,6896,24241,200,24241
30,170,10,10,0.2,5,0,0,0,0,1822,4204,7470,26393,200,26393
20,180,10,10,0.2,5,0,0,0,0,2906,6607,10222,34529,200,34529
10,190,10,10,0.2,5,0,0,0,0,3292,7710,13035,32793,200,32793
190,10,10,10,0.2,5,0,0,0,0,421,773,1176,2668,200,2668
180,20,10,10,0.2,5,0,0,0,0,573,913,1301,6097,200,6097
170,30,10,10,0.2,5,0,0,0,0,411,988,1507,5339,200,5339
160,40,10,10,0.2,5,0,0,0,0,543,1005,1601,9579,200,9579
150,50,10,10,0.2,5,0,0,0,0,575,1066,1604,6535,200,6535
140,60,10,10,0.2,5,0,0,0,0,775,1413,1993,9611,200,9611
130,70,10,10,0.2,5,0,0,0,0,652,1198,1982,10436,200,10436
120,80,10,10,0.2,5,0,0,0,0,690,1496,2225,11434,200,11434
110,90,10,10,0.2,5,0,0,0,0,899,1836,2811,13629,200,13629
100,100,10,10,0.2,5,0,0,0,0,737,1752,2783,13865,200,13865
90,110,10,10,0.2,5,0,0,0,0,915,2017,3444,13068,200,13068
80,120,10,10,0.2,5,0,0,0,0,1119,2410,3867,14568,200,14568
70,130,10,10,0.2,5,0,0,0,0,1236,2611,4349,15998,200,15998
60,140,10,10,0.2,5,0,0,0,0,1577,2788,4792,20042,200,20042
50,150,10,10,0.2,5,0,0,0,0,1694,3771,6151,23250,200,23250
40,160,10,10,0.2,5,0,0,0,0,2030,3825,7369,18224,200,18224
30,170,10,10,0.2,5,0,0,0,0,1810,4311,8157,22199,200,22199
20,180,10,10,0.2,5,0,0,0,0,2547,6530,10851,29015,200,29015
10,190,10,10,0.2,5,0,0,0,0,3595,8704,14583,32870,200,32870
190,10,10,10,0.2,5,0,0,0,0,438,896,1191,3119,200,3119
180,20,10,10,0.2,5,0,0,0,0,586,961,1385,4943,200,4943
170,30,10,10,0.2,5,0,0,0,0,550,1092,1593,8001,200,8001
160,40,10,10,0.2,5,0,0,0,0,756,1382,2002,10208,200,10208
150,50,10,10,0.2,5,0,0,0,0,687,1193,1794,7923,200,7923
140,60,10,10,0.2,5,0,0,0,0,858,1501,2148,8497,200,8497
130,70,10,10,0.2,5,0,0,0,0,523,1129,1892,8216,200,8216
120,80,10,10,0.2,5,0,0,0,0,732,1434,2313,11178,200,11178
110,90,10,10,0.2,5,0,0,0,0,741,1524,2673,11933,200,11933
100,100,10,10,0.2,5,0,0,0,0,1029,2021,3140,10872,200,10872
90,110,10,10,0.2,5,0,0,0,0,1114,2167,3643,13456,200,13456
80,120,10,10,0.2,5,0,0,0,0,1210,2594,4082,18007,200,18007
70,130,10,10,0.2,5,0,0,0,0,1001,2312,4246,14935,200,14935
60,140,10,10,0.2,5,0,0,0,0,1376,3082,5319,16571,200,16571
50,150,10,10,0.2,5,0,0,0,0,1463,2879,5332,28634,200,28634
40,160,10,10,0.2,5,0,0,0,0,1732,3835,6673,19252,200,19252
30,170,10,10,0.2,5,0,0,0,0,2575,5065,8723,22952,200,22952
20,180,10,10,0.2,5,0,0,0,0,3145,6204,9606,26799,200,26799
10,190,10,10,0.2,5,0,0,0,0,3621,8430,13374,33541,200,33541
190,10,10,10,0.2,5,0,0,0,0,509,946,1382,3001,200,3001
