num_hawks,num_doves,num_hawks_infected,num_doves_infected,infection_rate,mask_effectiveness,improper_mask_usage_severity,percent_improper_mask_usage,percent_stationary,probability_quarantined,time_25,time_50,time_75,time_100,total_infected,total_time
40,160,10,10,0.12,5,0,0,0,0,3157,6603,10547,28701,200,28701
30,170,10,10,0.12,5,0,0,0,0,3191,7498,13897,48044,200,48044
20,180,10,10,0.12,5,0,0,0,0,4446,11228,16893,39028,200,39028
10,190,10,10,0.12,5,0,0,0,0,3436,10663,19514,61757,200,61757
190,10,10,10,0.07999999999999999,5,0,0,0,0,1297,2218,2982,7650,200,7650
180,20,10,10,0.07999999999999999,5,0,0,0,0,1736,2508,3658,12867,200,12867
170,30,10,10,0.07999999999999999,5,0,0,0,0,1220,2252,3429,20951,200,20951
160,40,10,10,0.07999999999999999,5,0,0,0,0,1981,2969,4148,19285,200,19285
150,50,10,10,0.07999999999999999,5,0,0,0,0,652,1817,3039,21424,200,21424
140,60,10,10,0.07999999999999999,5,0,0,0,0,1389,2403,3752,30946,200,30946
130,70,10,10,0.07999999999999999,5,0,0,0,0,1094,2488,4189,21348,200,21348
120,80,10,10,0.07999999999999999,5,0,0,0,0,1280,3216,5250,19403,200,19403
110,90,10,10,0.07999999999999999,5,0,0,0,0,2298,4073,6282,17235,200,17235
100,100,10,10,0.07999999999999999,5,0,0,0,0,1269,3392,5729,39013,200,39013
90,110,10,10,0.07999999999999999,5,0,0,0,0,2033,4216,7738,37597,200,37597
80,120,10,10,0.07999999999999999,5,0,0,0,0,2689,4886,8517,30690,200,30690
70,130,10,10,0.07999999999999999,5,0,0,0,0,2995,6045,12012,31419,200,31419
60,140,10,10,0.07999999999999999,5,0,0,0,0,2685,6949,12693,31694,200,31694
50,150,10,10,0.07999999999999999,5,0,0,0,0,2722,7558,13547,55501,200,55501
40,160,10,10,0.07999999999999999,5,0,0,0,0,3817,8979,17055,81905,200,81905
30,170,10,10,0.07999999999999999,5,0,0,0,0,6336,11369,18358,61488,200,61488
20,180,10,10,0.07999999999999999,5,0,0,0,0,8665,17988,27253,100418,200,100418
10,190,10,10,0.07999999999999999,5,0,0,0,0,7678,20318,34463,81350,200,81350
190,10,10,10,0.03999999999999998,5,0,0,0,0,2147,3781,5626,15310,200,15310
180,20,10,10,0.03999999999999998,5,0,0,0,0,1994,3675,5165,29213,200,29213
170,30,10,10,0.03999999999999998,5,0,0,0,0,2035,4018,6062,16827,200,16827
160,40,10,10,0.03999999999999998,5,0,0,0,0,1736,3372,5572,21386,200,21386
150,50,10,10,0.03999999999999998,5,0,0,0,0,2176,4179,7622,49917,200,49917
140,60,10,10,0.03999999999999998,5,0,0,0,0,2883,5774,8810,40377,200,40377
130,70,10,10,0.03999999999999998,5,0,0,0,0,3052,5845,9559,64983,200,64983
120,80,10,10,0.03999999999999998,5,0,0,0,0,2678,5062,8600,50408,200,50408
110,90,10,10,0.03999999999999998,5,0,0,0,0,5055,9114,13664,75500,200,75500
100,100,10,10,0.03999999999999998,5,0,0,0,0,3925,6521,13166,62610,200,62610
90,110,10,10,0.03999999999999998,5,0,0,0,0,3271,7782,14971,59109,200,59109
80,120,10,10,0.03999999999999998,5,0,0,0,0,3792,8786,16913,96437,200,96437
70,130,10,10,0.03999999999999998,5,0,0,0,0,3827,10160,20943,92100,200,92100
60,140,10,10,0.03999999999999998,5,0,0,0,0,5323,13122,23677,69924,200,69924
50,150,10,10,0.03999999999999998,5,0,0,0,0,5646,14744,27987,91148,200,91148
40,160,10,10,0.03999999999999998,5,0,0,0,0,7924,15735,29262,103829,200,103829
30,170,10,10,0.03999999999999998,5,0,0,0,0,5770,17325,35474,139559,200,139559
20,180,10,10,0.03999999999999998,5,0,0,0,0,11925,29614,56564,139577,200,139577
10,190,10,10,0.03999999999999998,5,0,0,0,0,13774,44555,71096,188561,200,188561
190,10,10,10,0.2,5,0,0,0,0,455,808,1292,3107,200,3107
180,20,10,10,0.2,5,0,0,0,0,471,820,1175,3447,200,3447
170,30,10,10,0.2,5,0,0,0,0,502,893,1395,8390,200,8390
160,40,10,10,0.2,5,0,0,0,0,604,1010,1464,5023,200,5023
150,50,10,10,0.2,5,0,0,0,0,615,1159,2003,7342,200,7342
140,60,10,10,0.2,5,0,0,0,0,654,1274,1766,10172,200,10172
130,70,10,10,0.2,5,0,0,0,0,528,1215,1993,10523,200,10523
120,80,10,10,0.2,5,0,0,0,0,620,1336,2230,7608,200,7608
110,90,10,10,0.2,5,0,0,0,0,584,1351,2404,8671,200,8671
100,100,10,10,0.2,5,0,0,0,0,960,1879,3384,11278,200,11278
90,110,10,10,0.2,5,0,0,0,0,1083,2082,3525,10318,200,10318
80,120,10,10,0.2,5,0,0,0,0,1104,1937,3599,11924,200,11924
70,130,10,10,0.2,5,0,0,0,0,1071,2216,4030,12827,200,12827
60,140,10,10,0.2,5,0,0,0,0,1191,2936,4882,21699,200,21699
50,150,10,10,0.2,5,0,0,0,0,1423,3060,5599,18272,200,18272
40,160,10,10,0.2,5,0,0,0,0,1474,3493,6498,33993,200,33993
30,170,10,10,0.2,5,0,0,0,0,2027,4371,7468,27529,200,27529
20,180,10,10,0.2,5,0,0,0,0,2284,6234,10805,35880,200,35880
10,190,10,10,0.2,5,0,0,0,0,3383,8076,13387,37740,200,37740
190,10,10,10,0.16,5,0,0,0,0,740,1121,1618,3131,200,3131
180,20,10,10,0.16,5,0,0,0,0,641,1142,1688,10936,200,10936
170,30,10,10,0.16,5,0,0,0,0,584,1197,1730,8486,200,8486
160,40,10,10,0.16,5,0,0,0,0,734,1165,2045,11476,200,11476
150,50,10,10,0.16,5,0,0,0,0,960,1485,2285,10008,200,10008
140,60,10,10,0.16,5,0,0,0,0,796,1499,2229,9926,200,9926
130,70,10,10,0.16,5,0,0,0,0,675,1391,2332,23502,200,23502
120,80,10,10,0.16,5,0,0,0,0,925,1886,2803,14760,200,14760
110,90,10,10,0.16,5,0,0,0,0,754,1682,2832,13075,200,13075
100,100,10,10,0.16,5,0,0,0,0,1057,2255,3899,13907,200,13907
90,110,10,10,0.16,5,0,0,0,0,951,2077,4041,17618,200,17618
80,120,10,10,0.16,5,0,0,0,0,950,2080,3814,14377,200,14377
70,130,10,10,0.16,5,0,0,0,0,1266,3106,5515,19996,200,19996
60,140,10,10,0.16,5,0,0,0,0,1749,3119,6311,23214,200,23214
50,150,10,10,0.16,5,0,0,0,0,1809,4194,7879,34496,200,34496
40,160,10,10,0.16,5,0,0,0,0,1831,5248,9058,55182,200,55182
30,170,10,10,0.16,5,0,0,0,0,2324,5716,10607,26645,200,26645
20,180,10,10,0.16,5,0,0,0,0,2901,6587,11676,37934,200,37934
10,190,10,10,0.16,5,0,0,0,0,3030,7294,14730,51526,200,51526
190,10,10,10,0.12,5,0,0,0,0,1018,1627,2236,4613,200,4613
180,20,10,10,0.12,5,0,0,0,0,646,1270,1796,4980,200,4980
170,30,10,10,0.12,5,0,0,0,0,873,1571,2271,8842,200,8842
160,40,10,10,0.12,5,0,0,0,0,690,1496,2221,12398,200,12398
150,50,10,10,0.12,5,0,0,0,0,971,1936,3013,11199,200,11199
140,60,10,10,0.12,5,0,0,0,0,911,1921,2943,23512,200,23512
130,70,10,10,0.12,5,0,0,0,0,973,1859,3041,14085,200,14085
120,80,10,10,0.12,5,0,0,0,0,904,2103,3621,16622,200,16622
110,90,10,10,0.12,5,0,0,0,0,1118,2385,3993,13106,200,13106
100,100,10,10,0.12,5,0,0,0,0,1283,2211,4398,17645,200,17645
90,110,10,10,0.12,5,0,0,0,0,1349,2783,5393,22581,200,22581
80,120,10,10,0.12,5,0,0,0,0,1521,3483,6993,28270,200,28270
70,130,10,10,0.12,5,0,0,0,0,1409,3329,6710,21644,200,21644
60,140,10,10,0.12,5,0,0,0,0,1654,4429,8144,34134,200,34134
50,150,10,10,0.12,5,0,0,0,0,1966,4942,8856,32753,200,32753
40,160,10,10,0.12,5,0,0,0,0,2985,6205,10582,38204,200,38204
30,170,10,10,0.12,5,0,0,0,0,2755,7751,12576,49821,200,49821
20,180,10,10,0.12,5,0,0,0,0,3031,7462,15935,43423,200,43423
10,190,10,10,0.12,5,0,0,0,0,5166,13962,23036,62209,200,62209
190,10,10,10,0.07999999999999999,5,0,0,0,0,943,1455,2180,6220,200,6220
180,20,10,10,0.07999999999999999,5,0,0,0,0,821,1670,2446,12047,200,12047
170,30,10,10,0.07999999999999999,5,0,0,0,0,869,1954,2919,11779,200,11779
160,40,10,10,0.07999999999999999,5,0,0,0,0,1415,2516,3696,16077,200,16077
150,50,10,10,0.07999999999999999,5,0,0,0,0,1421,2866,4674,18569,200,18569
140,60,10,10,0.07999999999999999,5,0,0,0,0,1419,3045,4692,14174,200,14174
130,70,10,10,0.07999999999999999,5,0,0,0,0,1337,2766,4361,20989,200,20989
120,80,10,10,0.07999999999999999,5,0,0,0,0,1355,2824,5128,27895,200,27895
110,90,10,10,0.07999999999999999,5,0,0,0,0,1625,3148,5743,27644,200,27644
100,100,10,10,0.07999999999999999,5,0,0,0,0,1706,3340,5760,22992,200,22992
90,110,10,10,0.07999999999999999,5,0,0,0,0,1543,3609,7324,32723,200,32723
80,120,10,10,0.07999999999999999,5,0,0,0,0,1990,4111,7625,48357,200,48357
70,130,10,10,0.07999999999999999,5,0,0,0,0,2956,5940,10999,44590,200,44590
60,140,10,10,0.07999999999999999,5,0,0,0,0,3417,7039,13270,47113,200,47113
50,150,10,10,0.07999999999999999,5,0,0,0,0,3585,8152,15747,53565,200,53565
40,160,10,10,0.07999999999999999,5,0,0,0,0,4400,8850,16343,67898,200,67898
30,170,10,10,0.07999999999999999,5,0,0,0,0,3226,9508,19335,94863,200,94863
20,180,10,10,0.07999999999999999,5,0,0,0,0,4983,15113,26229,83472,200,83472
10,190,10,10,0.07999999999999999,5,0,0,0,0,11369,25373,40665,106167,200,106167
190,10,10,10,0.03999999999999998,5,0,0,0,0,1626,3125,4475,13851,200,13851
180,20,10,10,0.03999999999999998,5,0,0,0,0,2045,3824,5396,21294,200,21294
170,30,10,10,0.03999999999999998,5,0,0,0,0,1701,3363,6183,20422,200,20422
160,40,10,10,0.03999999999999998,5,0,0,0,0,2554,4745,6509,63046,200,63046
150,50,10,10,0.03999999999999998,5,0,0,0,0,2062,4558,6823,32200,200,32200
140,60,10,10,0.03999999999999998,5,0,0,0,0,2216,4705,7715,46758,200,46758
130,70,10,10,0.03999999999999998,5,0,0,0,0,2018,4809,7500,34055,200,34055
120,80,10,10,0.03999999999999998,5,0,0,0,0,3545,7523,11740,36764,200,36764
110,90,10,10,0.03999999999999998,5,0,0,0,0,3550,6917,11704,42623,200,42623
100,100,10,10,0.03999999999999998,5,0,0,0,0,3088,7107,12814,51618,200,51618
90,110,10,10,0.03999999999999998,5,0,0,0,0,3760,9717,16506,61166,200,61166
80,120,10,10,0.03999999999999998,5,0,0,0,0,5450,10399,18784,73540,200,73540
70,130,10,10,0.03999999999999998,5,0,0,0,0,4681,10154,18971,65607,200,65607
60,140,10,10,0.03999999999999998,5,0,0,0,0,4674,11165,23092,77968,200,77968
50,150,10,10,0.03999999999999998,5,0,0,0,0,5936,14275,23811,113466,200,113466
40,160,10,10,0.03999999999999998,5,0,0,0,0,8863,20304,34224,174354,200,174354
30,170,10,10,0.03999999999999998,5,0,0,0,0,6433,18737,41781,135073,200,135073
20,180,10,10,0.03999999999999998,5,0,0,0,0,13509,29561,49864,161433,200,161433
10,190,10,10,0.03999999999999998,5,0,0,0,0,17302,38982,67642,182346,200,182346
190,10,10,10,0.2,5,0,0,0,0,338,799,1134,2196,200,2196
180,20,10,10,0.2,5,0,0,0,0,471,822,1337,4732,200,4732
170,30,10,10,0.2,5,0,0,0,0,531,918,1531,4851,200,4851
